,Classifier,Dataset,Accuracy,Fit-Time,Predict-Time,total_feature_count,n_shapelet_samples,max_shapelet_length,max_shapelets
13,STC_Dilation,ItalyPowerDemand,0.96793,18.17764,10.6326,20000,20000,,50000
14,STC_Dilation,MiddlePhalanxOutlineAgeGroup,0.56494,251.85054,18.45626,20000,20000,,50000
15,STC_Dilation,MiddlePhalanxOutlineCorrect,0.85911,562.36738,40.09181,20000,20000,,50000
16,STC_Dilation,MiddlePhalanxTW,0.55844,277.20541,19.46664,20000,20000,,50000
17,STC_Dilation,OliveOil,0.76667,48.48437,1.37547,20000,20000,,50000
18,STC_Dilation,Plane,1.0,58.94114,5.20905,20000,20000,,50000
19,STC_Dilation,ProximalPhalanxOutlineAgeGroup,0.83415,252.6144,24.82446,20000,20000,,50000
20,STC_Dilation,ProximalPhalanxOutlineCorrect,0.88316,566.06188,41.78854,20000,20000,,50000
21,STC_Dilation,ProximalPhalanxTW,0.8,260.43668,23.97541,20000,20000,,50000
22,STC_Dilation,SyntheticControl,0.99667,143.18072,20.60538,20000,20000,,50000
23,STC_Dilation,TwoLeadECG,0.98859,14.98324,8.43972,20000,20000,,50000
24,STC_Dilation,Wine,0.90741,41.02266,3.51113,20000,20000,,50000
0,STC_Dilation,ArrowHead,0.80571,46.21489,9.83164,360,20000,9,
1,STC_Dilation,Beef,0.86667,54.39809,3.48167,300,20000,9,
2,STC_Dilation,BeetleFly,0.85,36.19807,2.08709,200,20000,9,
3,STC_Dilation,BirdChicken,0.85,35.35906,2.01204,200,20000,9,
4,STC_Dilation,Car,0.86667,107.26862,9.44727,600,20000,9,
5,STC_Dilation,CBF,0.97333,34.02868,29.10404,300,20000,9,
6,STC_Dilation,Coffee,0.92857,37.00357,3.06709,280,20000,9,
7,STC_Dilation,DiatomSizeReduction,0.89542,27.70722,6.68,160,20000,9,
8,STC_Dilation,DistalPhalanxOutlineAgeGroup,0.72662,255.44163,15.46692,1000,20000,9,
9,STC_Dilation,DistalPhalanxOutlineCorrect,0.78623,454.62651,18.08145,1000,20000,9,
10,STC_Dilation,DistalPhalanxTW,0.67626,285.6309,16.87385,1000,20000,9,
11,STC_Dilation,ECG200,0.83,86.48284,13.72144,1000,20000,9,
12,STC_Dilation,ECGFiveDays,0.96748,25.99523,20.65105,230,20000,9,
13,STC_Dilation,ItalyPowerDemand,0.94072,25.1751,18.2487,670,20000,9,
14,STC_Dilation,MiddlePhalanxOutlineAgeGroup,0.5974,274.29945,18.43942,1000,20000,9,
15,STC_Dilation,MiddlePhalanxOutlineCorrect,0.86254,454.84416,17.22901,1000,20000,9,
16,STC_Dilation,MiddlePhalanxTW,0.55844,319.59765,19.06645,1000,20000,9,
17,STC_Dilation,OliveOil,0.9,53.02856,3.57983,300,20000,9,
18,STC_Dilation,Plane,1.0,121.44099,17.78225,1000,20000,9,
19,STC_Dilation,ProximalPhalanxOutlineAgeGroup,0.83415,266.90857,21.20148,1000,20000,9,
20,STC_Dilation,ProximalPhalanxOutlineCorrect,0.87629,443.44532,16.20659,1000,20000,9,
21,STC_Dilation,ProximalPhalanxTW,0.8,277.96136,20.30769,1000,20000,9,
22,STC_Dilation,SyntheticControl,0.89,240.26828,36.08947,1000,20000,9,
23,STC_Dilation,TwoLeadECG,0.82792,23.20324,23.1463,230,20000,9,
24,STC_Dilation,Wine,0.83333,64.97539,7.67291,570,20000,9,
0,STC_Dilation,ArrowHead,0.78286,84.8684,24.30192,10000,20000,9,10000
1,STC_Dilation,Beef,0.8,134.77943,16.53098,10000,20000,9,10000
2,STC_Dilation,BeetleFly,0.9,89.58577,9.96388,10000,20000,9,10000
3,STC_Dilation,BirdChicken,0.7,93.75126,10.80917,10000,20000,9,10000
4,STC_Dilation,Car,0.8,305.01437,50.23325,10000,20000,9,10000
5,STC_Dilation,CBF,0.97333,42.64646,39.65023,10000,20000,9,10000
6,STC_Dilation,Coffee,1.0,73.02326,8.59961,10000,20000,9,10000
7,STC_Dilation,DiatomSizeReduction,0.89542,55.92877,23.45271,10000,20000,9,10000
8,STC_Dilation,DistalPhalanxOutlineAgeGroup,0.7554,548.50427,52.93476,10000,20000,9,10000
9,STC_Dilation,DistalPhalanxOutlineCorrect,0.79348,1142.74506,124.47471,10000,20000,9,10000
10,STC_Dilation,DistalPhalanxTW,0.66906,585.9514,51.60839,10000,20000,9,10000
11,STC_Dilation,ECG200,0.84,102.00698,17.03933,10000,20000,9,10000
12,STC_Dilation,ECGFiveDays,0.90128,34.07326,30.57722,10000,20000,9,10000
13,STC_Dilation,ItalyPowerDemand,0.93683,25.89868,19.26508,10000,20000,9,10000
14,STC_Dilation,MiddlePhalanxOutlineAgeGroup,0.5974,551.68766,55.7519,10000,20000,9,10000
15,STC_Dilation,MiddlePhalanxOutlineCorrect,0.83849,1260.12893,143.55413,10000,20000,9,10000
16,STC_Dilation,MiddlePhalanxTW,0.53896,710.3985,58.23151,10000,20000,9,10000
17,STC_Dilation,OliveOil,0.9,152.72606,19.77027,10000,20000,9,10000
18,STC_Dilation,Plane,1.0,163.91892,26.49495,10000,20000,9,10000
19,STC_Dilation,ProximalPhalanxOutlineAgeGroup,0.82927,571.77805,73.46197,10000,20000,9,10000
20,STC_Dilation,ProximalPhalanxOutlineCorrect,0.90722,1196.30032,138.01794,10000,20000,9,10000
21,STC_Dilation,ProximalPhalanxTW,0.80488,615.04315,72.56955,10000,20000,9,10000
22,STC_Dilation,SyntheticControl,0.94333,364.23124,64.94437,10000,20000,9,10000
23,STC_Dilation,TwoLeadECG,0.97805,24.1945,23.05517,10000,20000,9,10000
24,STC_Dilation,Wine,0.87037,126.27817,19.2688,10000,20000,9,10000
0,STC_Dilation,ArrowHead,0.81714,86.06272,24.58251,20000,20000,9,20000
1,STC_Dilation,Beef,0.83333,135.98736,16.58427,20000,20000,9,20000
2,STC_Dilation,BeetleFly,0.75,93.8422,10.57061,20000,20000,9,20000
3,STC_Dilation,BirdChicken,0.7,91.85541,10.4145,20000,20000,9,20000
4,STC_Dilation,Car,0.91667,309.46252,51.52791,20000,20000,9,20000
5,STC_Dilation,CBF,0.96,42.87565,40.47416,20000,20000,9,20000
6,STC_Dilation,Coffee,1.0,73.60724,8.75372,20000,20000,9,20000
7,STC_Dilation,DiatomSizeReduction,0.92157,55.07565,22.69946,20000,20000,9,20000
8,STC_Dilation,DistalPhalanxOutlineAgeGroup,0.73381,541.5661,52.38408,20000,20000,9,20000
9,STC_Dilation,DistalPhalanxOutlineCorrect,0.78986,1159.36053,126.39396,20000,20000,9,20000
10,STC_Dilation,DistalPhalanxTW,0.68345,593.2503,51.3396,20000,20000,9,20000
11,STC_Dilation,ECG200,0.82,101.2255,16.84216,20000,20000,9,20000
12,STC_Dilation,ECGFiveDays,0.98374,34.54563,31.4912,20000,20000,9,20000
13,STC_Dilation,ItalyPowerDemand,0.93003,25.03172,18.52715,20000,20000,9,20000
14,STC_Dilation,MiddlePhalanxOutlineAgeGroup,0.57143,565.06382,58.12882,20000,20000,9,20000
15,STC_Dilation,MiddlePhalanxOutlineCorrect,0.84536,1231.33681,137.22824,20000,20000,9,20000
16,STC_Dilation,MiddlePhalanxTW,0.57143,722.32803,63.55995,20000,20000,9,20000
17,STC_Dilation,OliveOil,0.9,152.54063,19.6243,20000,20000,9,20000
18,STC_Dilation,Plane,1.0,165.55854,27.01444,20000,20000,9,20000
19,STC_Dilation,ProximalPhalanxOutlineAgeGroup,0.83415,585.93287,77.31341,20000,20000,9,20000
20,STC_Dilation,ProximalPhalanxOutlineCorrect,0.90034,1191.38819,136.285,20000,20000,9,20000
21,STC_Dilation,ProximalPhalanxTW,0.81463,617.86204,73.38825,20000,20000,9,20000
22,STC_Dilation,SyntheticControl,0.93,353.77924,62.20381,20000,20000,9,20000
23,STC_Dilation,TwoLeadECG,0.99298,24.35262,23.35629,20000,20000,9,20000
24,STC_Dilation,Wine,0.88889,123.17421,18.32995,20000,20000,9,20000
0,STC_Dilation,ArrowHead,0.79429,84.06669,24.28778,20000,20000,9,30000
1,STC_Dilation,Beef,0.83333,136.43891,16.66525,20000,20000,9,30000
2,STC_Dilation,BeetleFly,0.8,93.03517,10.3639,20000,20000,9,30000
3,STC_Dilation,BirdChicken,0.7,93.30475,10.6439,20000,20000,9,30000
4,STC_Dilation,Car,0.88333,313.9853,52.45648,20000,20000,9,30000
5,STC_Dilation,CBF,0.98,42.7835,39.98576,20000,20000,9,30000
6,STC_Dilation,Coffee,1.0,73.69513,8.66161,20000,20000,9,30000
7,STC_Dilation,DiatomSizeReduction,0.90523,56.28161,23.45125,20000,20000,9,30000
8,STC_Dilation,DistalPhalanxOutlineAgeGroup,0.7554,553.77179,54.38891,20000,20000,9,30000
9,STC_Dilation,DistalPhalanxOutlineCorrect,0.76087,1154.48153,124.70082,20000,20000,9,30000
10,STC_Dilation,DistalPhalanxTW,0.69784,594.85054,52.83533,20000,20000,9,30000
11,STC_Dilation,ECG200,0.82,102.60774,17.06796,20000,20000,9,30000
12,STC_Dilation,ECGFiveDays,0.94193,34.03671,30.32011,20000,20000,9,30000
13,STC_Dilation,ItalyPowerDemand,0.93975,25.54276,19.23891,20000,20000,9,30000
14,STC_Dilation,MiddlePhalanxOutlineAgeGroup,0.58442,564.76357,57.90222,20000,20000,9,30000
15,STC_Dilation,MiddlePhalanxOutlineCorrect,0.85223,1199.92656,131.45768,20000,20000,9,30000
16,STC_Dilation,MiddlePhalanxTW,0.56494,701.50721,59.99398,20000,20000,9,30000
17,STC_Dilation,OliveOil,0.9,151.39653,19.50046,20000,20000,9,30000
18,STC_Dilation,Plane,1.0,166.82661,26.94868,20000,20000,9,30000
19,STC_Dilation,ProximalPhalanxOutlineAgeGroup,0.83415,577.73117,75.35755,20000,20000,9,30000
20,STC_Dilation,ProximalPhalanxOutlineCorrect,0.90722,1214.55445,134.07,20000,20000,9,30000
21,STC_Dilation,ProximalPhalanxTW,0.81951,607.01821,72.69962,20000,20000,9,30000
22,STC_Dilation,SyntheticControl,0.93,355.59126,62.62735,20000,20000,9,30000
23,STC_Dilation,TwoLeadECG,0.97981,24.22463,23.53474,20000,20000,9,30000
24,STC_Dilation,Wine,0.83333,123.04012,18.43815,20000,20000,9,30000
0,STC_Dilation,ArrowHead,0.8,87.42536,24.30326,20000,20000,9,50000
1,STC_Dilation,Beef,0.83333,136.20707,16.72459,20000,20000,9,50000
2,STC_Dilation,BeetleFly,0.75,92.10048,10.40021,20000,20000,9,50000
3,STC_Dilation,BirdChicken,0.7,92.24603,10.39795,20000,20000,9,50000
4,STC_Dilation,Car,0.83333,305.79718,51.47292,20000,20000,9,50000
5,STC_Dilation,CBF,0.91111,42.96585,40.22418,20000,20000,9,50000
6,STC_Dilation,Coffee,1.0,72.47546,8.61685,20000,20000,9,50000
7,STC_Dilation,DiatomSizeReduction,0.88235,56.24182,23.88634,20000,20000,9,50000
8,STC_Dilation,DistalPhalanxOutlineAgeGroup,0.7554,552.01503,54.2416,20000,20000,9,50000
9,STC_Dilation,DistalPhalanxOutlineCorrect,0.77174,1151.35148,127.89137,20000,20000,9,50000
10,STC_Dilation,DistalPhalanxTW,0.66906,590.91424,54.27504,20000,20000,9,50000
11,STC_Dilation,ECG200,0.84,103.07383,17.13416,20000,20000,9,50000
12,STC_Dilation,ECGFiveDays,0.99071,33.86557,30.41742,20000,20000,9,50000
13,STC_Dilation,ItalyPowerDemand,0.93975,24.83767,18.07578,20000,20000,9,50000
14,STC_Dilation,MiddlePhalanxOutlineAgeGroup,0.5974,568.2901,58.88814,20000,20000,9,50000
15,STC_Dilation,MiddlePhalanxOutlineCorrect,0.85567,1237.90796,140.49332,20000,20000,9,50000
16,STC_Dilation,MiddlePhalanxTW,0.55844,702.85673,59.08197,20000,20000,9,50000
17,STC_Dilation,OliveOil,0.86667,154.70899,20.51313,20000,20000,9,50000
18,STC_Dilation,Plane,1.0,165.87512,26.93054,20000,20000,9,50000
19,STC_Dilation,ProximalPhalanxOutlineAgeGroup,0.81463,583.95719,77.08133,20000,20000,9,50000
20,STC_Dilation,ProximalPhalanxOutlineCorrect,0.90378,1210.0218,141.1065,20000,20000,9,50000
21,STC_Dilation,ProximalPhalanxTW,0.81463,627.23166,73.86077,20000,20000,9,50000
22,STC_Dilation,SyntheticControl,0.91333,359.15155,64.44806,20000,20000,9,50000
23,STC_Dilation,TwoLeadECG,0.98859,24.65245,23.92865,20000,20000,9,50000
24,STC_Dilation,Wine,0.87037,129.10711,19.79142,20000,20000,9,50000
0,STC_Dilation,ArrowHead,0.77143,48.15123,10.34298,360,20000,20,
1,STC_Dilation,Beef,0.8,52.89294,3.67434,300,20000,20,
2,STC_Dilation,BeetleFly,0.9,36.04345,2.16309,200,20000,20,
3,STC_Dilation,BirdChicken,0.75,35.80695,2.12781,200,20000,20,
4,STC_Dilation,Car,0.86667,108.17719,10.05807,600,20000,20,
5,STC_Dilation,CBF,0.99778,30.31226,23.82242,300,20000,20,
6,STC_Dilation,Coffee,1.0,36.75369,3.07962,280,20000,20,
7,STC_Dilation,DiatomSizeReduction,0.93137,26.96182,6.84518,160,20000,20,
8,STC_Dilation,DistalPhalanxOutlineAgeGroup,0.7554,252.93104,15.23484,1000,20000,20,
9,STC_Dilation,DistalPhalanxOutlineCorrect,0.78623,504.95601,24.89558,1000,20000,20,
10,STC_Dilation,DistalPhalanxTW,0.66906,270.90393,15.76826,1000,20000,20,
11,STC_Dilation,ECG200,0.85,72.75459,10.90043,1000,20000,20,
12,STC_Dilation,ECGFiveDays,0.99535,23.55861,18.60908,230,20000,20,
13,STC_Dilation,ItalyPowerDemand,0.96599,18.16671,10.03147,670,20000,20,
14,STC_Dilation,MiddlePhalanxOutlineAgeGroup,0.55195,275.93597,18.85446,1000,20000,20,
15,STC_Dilation,MiddlePhalanxOutlineCorrect,0.8488,503.50073,24.05842,1000,20000,20,
16,STC_Dilation,MiddlePhalanxTW,0.59091,315.88974,19.8302,1000,20000,20,
17,STC_Dilation,OliveOil,0.9,50.14472,3.55259,300,20000,20,
18,STC_Dilation,Plane,1.0,106.14025,15.25983,1000,20000,20,
19,STC_Dilation,ProximalPhalanxOutlineAgeGroup,0.83415,285.95494,24.64905,1000,20000,20,
20,STC_Dilation,ProximalPhalanxOutlineCorrect,0.89691,511.38528,24.04816,1000,20000,20,
21,STC_Dilation,ProximalPhalanxTW,0.8,255.4276,18.26687,1000,20000,20,
22,STC_Dilation,SyntheticControl,0.97,205.74631,34.06712,1000,20000,20,
23,STC_Dilation,TwoLeadECG,0.98683,18.9634,15.49865,230,20000,20,
24,STC_Dilation,Wine,0.74074,64.22335,7.75059,570,20000,20,
0,STC_Dilation,ArrowHead,0.8,62.12168,15.91566,10000,20000,20,10000
1,STC_Dilation,Beef,0.86667,94.27148,10.27907,10000,20000,20,10000
2,STC_Dilation,BeetleFly,0.9,61.00957,5.81952,10000,20000,20,10000
3,STC_Dilation,BirdChicken,0.8,62.14681,5.87774,10000,20000,20,10000
4,STC_Dilation,Car,0.9,214.89899,33.09368,10000,20000,20,10000
5,STC_Dilation,CBF,0.99222,32.73815,26.79445,10000,20000,20,10000
6,STC_Dilation,Coffee,1.0,49.44841,4.95115,10000,20000,20,10000
7,STC_Dilation,DiatomSizeReduction,0.93464,38.77569,13.47522,10000,20000,20,10000
8,STC_Dilation,DistalPhalanxOutlineAgeGroup,0.76978,397.25783,34.08385,10000,20000,20,10000
9,STC_Dilation,DistalPhalanxOutlineCorrect,0.77899,847.47236,81.23196,10000,20000,20,10000
10,STC_Dilation,DistalPhalanxTW,0.69065,424.68204,34.96496,10000,20000,20,10000
11,STC_Dilation,ECG200,0.85,72.40371,10.9745,10000,20000,20,10000
12,STC_Dilation,ECGFiveDays,0.95819,24.31219,19.00999,10000,20000,20,10000
13,STC_Dilation,ItalyPowerDemand,0.96404,18.86192,11.18733,10000,20000,20,10000
14,STC_Dilation,MiddlePhalanxOutlineAgeGroup,0.57792,417.9504,39.46993,10000,20000,20,10000
15,STC_Dilation,MiddlePhalanxOutlineCorrect,0.86254,887.48484,86.25206,10000,20000,20,10000
16,STC_Dilation,MiddlePhalanxTW,0.57143,491.00358,37.36506,10000,20000,20,10000
17,STC_Dilation,OliveOil,0.93333,100.29982,11.77986,10000,20000,20,10000
18,STC_Dilation,Plane,1.0,110.44674,15.88365,10000,20000,20,10000
19,STC_Dilation,ProximalPhalanxOutlineAgeGroup,0.81463,411.73535,46.29825,10000,20000,20,10000
20,STC_Dilation,ProximalPhalanxOutlineCorrect,0.90722,904.21481,84.46997,10000,20000,20,10000
21,STC_Dilation,ProximalPhalanxTW,0.8,437.65245,46.75402,10000,20000,20,10000
22,STC_Dilation,SyntheticControl,0.97,213.49485,36.89109,10000,20000,20,10000
23,STC_Dilation,TwoLeadECG,0.9921,18.78896,14.94832,10000,20000,20,10000
24,STC_Dilation,Wine,0.87037,84.3963,11.76178,10000,20000,20,10000
0,STC_Dilation,ArrowHead,0.81714,60.53107,15.49067,20000,20000,20,20000
1,STC_Dilation,Beef,0.83333,92.3611,9.57027,20000,20000,20,20000
2,STC_Dilation,BeetleFly,0.9,61.84794,5.87546,20000,20000,20,20000
3,STC_Dilation,BirdChicken,0.75,61.38332,5.95307,20000,20000,20,20000
4,STC_Dilation,Car,0.9,209.5776,30.98503,20000,20000,20,20000
5,STC_Dilation,CBF,0.99444,31.73225,25.94262,20000,20000,20,20000
6,STC_Dilation,Coffee,1.0,49.96249,4.9686,20000,20000,20,20000
7,STC_Dilation,DiatomSizeReduction,0.92157,37.97712,13.29879,20000,20000,20,20000
8,STC_Dilation,DistalPhalanxOutlineAgeGroup,0.70504,393.6682,33.34763,20000,20000,20,20000
9,STC_Dilation,DistalPhalanxOutlineCorrect,0.77899,837.27301,80.02036,20000,20000,20,20000
10,STC_Dilation,DistalPhalanxTW,0.68345,426.68798,34.97353,20000,20000,20,20000
11,STC_Dilation,ECG200,0.85,72.79978,10.96693,20000,20000,20,20000
12,STC_Dilation,ECGFiveDays,0.98722,24.7871,19.10299,20000,20000,20,20000
13,STC_Dilation,ItalyPowerDemand,0.96307,18.44507,10.71592,20000,20000,20,20000
14,STC_Dilation,MiddlePhalanxOutlineAgeGroup,0.57792,415.58236,37.94255,20000,20000,20,20000
15,STC_Dilation,MiddlePhalanxOutlineCorrect,0.87285,905.79404,89.99113,20000,20000,20,20000
16,STC_Dilation,MiddlePhalanxTW,0.59091,497.57939,38.46992,20000,20000,20,20000
17,STC_Dilation,OliveOil,0.93333,102.76082,12.26636,20000,20000,20,20000
18,STC_Dilation,Plane,1.0,108.75364,15.60971,20000,20000,20,20000
19,STC_Dilation,ProximalPhalanxOutlineAgeGroup,0.82927,416.7153,47.29738,20000,20000,20,20000
20,STC_Dilation,ProximalPhalanxOutlineCorrect,0.90034,920.30251,87.33743,20000,20000,20,20000
21,STC_Dilation,ProximalPhalanxTW,0.81951,440.26628,49.06481,20000,20000,20,20000
22,STC_Dilation,SyntheticControl,0.98,214.97991,35.87642,20000,20000,20,20000
23,STC_Dilation,TwoLeadECG,0.99122,19.02022,15.94811,20000,20000,20,20000
24,STC_Dilation,Wine,0.85185,82.79125,11.4992,20000,20000,20,20000
0,STC_Dilation,ArrowHead,0.81143,60.73059,15.51612,20000,20000,20,30000
1,STC_Dilation,Beef,0.83333,93.55662,10.03718,20000,20000,20,30000
2,STC_Dilation,BeetleFly,0.8,62.86477,6.01786,20000,20000,20,30000
3,STC_Dilation,BirdChicken,0.75,61.70057,6.04307,20000,20000,20,30000
4,STC_Dilation,Car,0.8,208.45469,30.74832,20000,20000,20,30000
5,STC_Dilation,CBF,0.99556,32.10676,26.34154,20000,20000,20,30000
6,STC_Dilation,Coffee,1.0,48.56536,4.98471,20000,20000,20,30000
7,STC_Dilation,DiatomSizeReduction,0.93464,38.34959,13.58127,20000,20000,20,30000
8,STC_Dilation,DistalPhalanxOutlineAgeGroup,0.74101,402.56942,35.98994,20000,20000,20,30000
9,STC_Dilation,DistalPhalanxOutlineCorrect,0.76812,836.27881,78.50614,20000,20000,20,30000
10,STC_Dilation,DistalPhalanxTW,0.70504,422.06576,34.15427,20000,20000,20,30000
11,STC_Dilation,ECG200,0.84,71.72224,10.74811,20000,20000,20,30000
12,STC_Dilation,ECGFiveDays,0.87573,24.18718,18.68901,20000,20000,20,30000
13,STC_Dilation,ItalyPowerDemand,0.95918,18.93276,11.28212,20000,20000,20,30000
14,STC_Dilation,MiddlePhalanxOutlineAgeGroup,0.57792,411.18344,37.62938,20000,20000,20,30000
15,STC_Dilation,MiddlePhalanxOutlineCorrect,0.85911,906.07519,91.96511,20000,20000,20,30000
16,STC_Dilation,MiddlePhalanxTW,0.57143,488.20574,36.89181,20000,20000,20,30000
17,STC_Dilation,OliveOil,0.9,101.84758,12.45762,20000,20000,20,30000
18,STC_Dilation,Plane,1.0,112.53461,16.40509,20000,20000,20,30000
19,STC_Dilation,ProximalPhalanxOutlineAgeGroup,0.82439,419.5395,48.61058,20000,20000,20,30000
20,STC_Dilation,ProximalPhalanxOutlineCorrect,0.90722,929.0621,90.08501,20000,20000,20,30000
21,STC_Dilation,ProximalPhalanxTW,0.80488,437.92332,47.41412,20000,20000,20,30000
22,STC_Dilation,SyntheticControl,0.97333,212.76262,35.46743,20000,20000,20,30000
23,STC_Dilation,TwoLeadECG,0.98683,18.46961,14.62559,20000,20000,20,30000
24,STC_Dilation,Wine,0.88889,83.49028,11.56711,20000,20000,20,30000
0,STC_Dilation,ArrowHead,0.85143,61.47663,16.01375,20000,20000,20,50000
1,STC_Dilation,Beef,0.86667,95.25803,10.17251,20000,20000,20,50000
2,STC_Dilation,BeetleFly,0.85,62.65229,5.94466,20000,20000,20,50000
3,STC_Dilation,BirdChicken,0.75,60.61601,5.91216,20000,20000,20,50000
4,STC_Dilation,Car,0.9,211.35133,31.46682,20000,20000,20,50000
5,STC_Dilation,CBF,0.98333,31.59241,25.29026,20000,20000,20,50000
6,STC_Dilation,Coffee,1.0,48.84627,4.8856,20000,20000,20,50000
7,STC_Dilation,DiatomSizeReduction,0.94118,39.89565,14.59257,20000,20000,20,50000
8,STC_Dilation,DistalPhalanxOutlineAgeGroup,0.7554,395.5275,34.27526,20000,20000,20,50000
9,STC_Dilation,DistalPhalanxOutlineCorrect,0.77536,845.88336,81.35689,20000,20000,20,50000
10,STC_Dilation,DistalPhalanxTW,0.66906,423.87971,34.30299,20000,20000,20,50000
11,STC_Dilation,ECG200,0.84,71.85974,10.75595,20000,20000,20,50000
12,STC_Dilation,ECGFiveDays,0.98026,24.6656,18.7187,20000,20000,20,50000
13,STC_Dilation,ItalyPowerDemand,0.96404,18.54187,11.05574,20000,20000,20,50000
14,STC_Dilation,MiddlePhalanxOutlineAgeGroup,0.57143,417.19922,38.16324,20000,20000,20,50000
15,STC_Dilation,MiddlePhalanxOutlineCorrect,0.85223,890.35887,85.54559,20000,20000,20,50000
16,STC_Dilation,MiddlePhalanxTW,0.56494,497.97699,38.98426,20000,20000,20,50000
17,STC_Dilation,OliveOil,0.9,99.75564,11.92198,20000,20000,20,50000
18,STC_Dilation,Plane,1.0,111.67097,16.57828,20000,20000,20,50000
19,STC_Dilation,ProximalPhalanxOutlineAgeGroup,0.81951,416.99603,47.38059,20000,20000,20,50000
20,STC_Dilation,ProximalPhalanxOutlineCorrect,0.89691,914.41112,88.13712,20000,20000,20,50000
21,STC_Dilation,ProximalPhalanxTW,0.82439,432.1584,45.34433,20000,20000,20,50000
22,STC_Dilation,SyntheticControl,0.97333,217.1993,36.8991,20000,20000,20,50000
23,STC_Dilation,TwoLeadECG,0.99298,19.00519,14.98403,20000,20000,20,50000
24,STC_Dilation,Wine,0.81481,85.78418,12.0091,20000,20000,20,50000
0,STC_Dilation,ArrowHead,0.8,47.19411,9.74356,360,20000,40,
1,STC_Dilation,Beef,0.83333,55.75498,3.62629,300,20000,40,
2,STC_Dilation,BeetleFly,0.8,39.9463,2.3575,200,20000,40,
3,STC_Dilation,BirdChicken,0.85,38.81092,2.12903,200,20000,40,
4,STC_Dilation,Car,0.88333,121.1033,10.48397,600,20000,40,
5,STC_Dilation,CBF,0.99889,25.82534,16.17963,300,20000,40,
6,STC_Dilation,Coffee,1.0,37.17058,2.88364,280,20000,40,
7,STC_Dilation,DiatomSizeReduction,0.92484,27.76619,6.85063,160,20000,40,
8,STC_Dilation,DistalPhalanxOutlineAgeGroup,0.76978,258.52446,17.09821,1000,20000,40,
9,STC_Dilation,DistalPhalanxOutlineCorrect,0.78623,564.94814,35.74375,1000,20000,40,
10,STC_Dilation,DistalPhalanxTW,0.65468,254.55697,15.91861,1000,20000,40,
11,STC_Dilation,ECG200,0.83,52.77441,6.70748,1000,20000,40,
12,STC_Dilation,ECGFiveDays,1.0,20.38264,13.62965,230,20000,40,
13,STC_Dilation,ItalyPowerDemand,0.9621,17.81009,10.2362,670,20000,40,
14,STC_Dilation,MiddlePhalanxOutlineAgeGroup,0.58442,268.78382,18.85615,1000,20000,40,
15,STC_Dilation,MiddlePhalanxOutlineCorrect,0.85223,558.49445,33.33092,1000,20000,40,
16,STC_Dilation,MiddlePhalanxTW,0.54545,307.6614,20.61923,1000,20000,40,
17,STC_Dilation,OliveOil,0.9,52.34919,3.60085,300,20000,40,
18,STC_Dilation,Plane,1.0,77.85007,8.96746,1000,20000,40,
19,STC_Dilation,ProximalPhalanxOutlineAgeGroup,0.83415,281.66536,27.04561,1000,20000,40,
20,STC_Dilation,ProximalPhalanxOutlineCorrect,0.8866,562.6484,34.87332,1000,20000,40,
21,STC_Dilation,ProximalPhalanxTW,0.81463,259.65325,21.64185,1000,20000,40,
22,STC_Dilation,SyntheticControl,0.99333,155.99247,21.87389,1000,20000,40,
23,STC_Dilation,TwoLeadECG,0.99385,15.49678,9.44965,230,20000,40,
24,STC_Dilation,Wine,0.85185,63.31772,7.52955,570,20000,40,
0,STC_Dilation,ArrowHead,0.76571,49.94815,10.31864,10000,20000,40,10000
1,STC_Dilation,Beef,0.8,72.552,6.29604,10000,20000,40,10000
2,STC_Dilation,BeetleFly,0.85,49.11338,3.58089,10000,20000,40,10000
3,STC_Dilation,BirdChicken,0.9,49.16767,3.55713,10000,20000,40,10000
