,Classifier,Dataset,Accuracy,Fit-Time,Predict-Time,total_feature_count,num_of_random_dilations_per_window,win_lengths,norm_options,word_lengths,alphabet_size,feature_selection,max_feature_count
3,CBOSS_Dilation,BirdChicken,0.95,10.8008,0.78192,5096,49,"[20, 40, 60, 80, 100, 120]","[True, False]","[6, 8]",4,chi2,256
4,CBOSS_Dilation,Car,0.83333,6.51633,2.21454,19502,49,"[20, 40, 60, 80, 100, 120]","[True, False]","[6, 8]",4,chi2,256
5,CBOSS_Dilation,CBF,0.56556,1.75803,22.63534,980,49,"[20, 40, 60, 80, 100, 120]","[True, False]","[6, 8]",4,chi2,256
6,CBOSS_Dilation,Coffee,0.96429,7.08873,1.03136,4361,49,"[20, 40, 60, 80, 100, 120]","[True, False]","[6, 8]",4,chi2,256
7,CBOSS_Dilation,DiatomSizeReduction,0.71569,3.00239,9.23179,3332,49,"[20, 40, 60, 80, 100, 120]","[True, False]","[6, 8]",4,chi2,256
8,CBOSS_Dilation,DistalPhalanxOutlineAgeGroup,0.69065,26.73129,5.00287,21658,49,"[20, 40, 60, 80, 100, 120]","[True, False]","[6, 8]",4,chi2,256
9,CBOSS_Dilation,DistalPhalanxOutlineCorrect,0.66304,48.45779,9.45374,5537,49,"[20, 40, 60, 80, 100, 120]","[True, False]","[6, 8]",4,chi2,256
10,CBOSS_Dilation,DistalPhalanxTW,0.58273,9.19877,4.94664,24255,49,"[20, 40, 60, 80, 100, 120]","[True, False]","[6, 8]",4,chi2,256
11,CBOSS_Dilation,ECG200,0.79,8.20532,3.1889,2254,49,"[20, 40, 60, 80, 100, 120]","[True, False]","[6, 8]",4,chi2,256
12,CBOSS_Dilation,ECGFiveDays,0.97677,2.36904,25.03006,1225,49,"[20, 40, 60, 80, 100, 120]","[True, False]","[6, 8]",4,chi2,256
13,CBOSS_Dilation,ItalyPowerDemand,0.73761,3.65763,26.07934,784,49,"[20, 40, 60, 80, 100, 120]","[True, False]","[6, 8]",4,chi2,256
14,CBOSS_Dilation,MiddlePhalanxOutlineAgeGroup,0.45455,39.19018,5.1513,5488,49,"[20, 40, 60, 80, 100, 120]","[True, False]","[6, 8]",4,chi2,256
15,CBOSS_Dilation,MiddlePhalanxOutlineCorrect,0.65292,11.97565,9.75279,8134,49,"[20, 40, 60, 80, 100, 120]","[True, False]","[6, 8]",4,chi2,256
16,CBOSS_Dilation,MiddlePhalanxTW,0.43506,16.42028,5.23051,3822,49,"[20, 40, 60, 80, 100, 120]","[True, False]","[6, 8]",4,chi2,256
17,CBOSS_Dilation,OliveOil,0.83333,3.38127,1.16374,490,49,"[20, 40, 60, 80, 100, 120]","[True, False]","[6, 8]",4,chi2,256
18,CBOSS_Dilation,Plane,1.0,20.94419,3.39444,34692,49,"[20, 40, 60, 80, 100, 120]","[True, False]","[6, 8]",4,chi2,256
19,CBOSS_Dilation,ProximalPhalanxOutlineAgeGroup,0.8,22.40867,7.18885,5047,49,"[20, 40, 60, 80, 100, 120]","[True, False]","[6, 8]",4,chi2,256
20,CBOSS_Dilation,ProximalPhalanxOutlineCorrect,0.80412,96.63011,9.74593,10094,49,"[20, 40, 60, 80, 100, 120]","[True, False]","[6, 8]",4,chi2,256
21,CBOSS_Dilation,ProximalPhalanxTW,0.69268,107.12546,7.13704,26362,49,"[20, 40, 60, 80, 100, 120]","[True, False]","[6, 8]",4,chi2,256
22,CBOSS_Dilation,SyntheticControl,0.83,18.60688,8.98379,18767,49,"[20, 40, 60, 80, 100, 120]","[True, False]","[6, 8]",4,chi2,256
23,CBOSS_Dilation,TwoLeadECG,0.88762,3.2068,33.49851,931,49,"[20, 40, 60, 80, 100, 120]","[True, False]","[6, 8]",4,chi2,256
24,CBOSS_Dilation,Wine,0.87037,6.94688,1.8527,196,49,"[20, 40, 60, 80, 100, 120]","[True, False]","[6, 8]",4,chi2,256
0,CBOSS_Dilation,ArrowHead,0.78857,10.95438,5.671,2940,49,"[20, 40, 60, 80, 100, 120]","[True, False]",[8],2,chi2,256
1,CBOSS_Dilation,Beef,0.46667,6.19637,1.19084,490,49,"[20, 40, 60, 80, 100, 120]","[True, False]",[8],2,chi2,256
2,CBOSS_Dilation,BeetleFly,0.65,3.24357,0.73698,4508,49,"[20, 40, 60, 80, 100, 120]","[True, False]",[8],2,chi2,256
3,CBOSS_Dilation,BirdChicken,0.75,3.02517,0.72318,2597,49,"[20, 40, 60, 80, 100, 120]","[True, False]",[8],2,chi2,256
4,CBOSS_Dilation,Car,0.5,5.7189,1.98439,5586,49,"[20, 40, 60, 80, 100, 120]","[True, False]",[8],2,chi2,256
5,CBOSS_Dilation,CBF,0.95,4.55398,26.80595,735,49,"[20, 40, 60, 80, 100, 120]","[True, False]",[8],2,chi2,256
6,CBOSS_Dilation,Coffee,1.0,4.44811,0.93858,539,49,"[20, 40, 60, 80, 100, 120]","[True, False]",[8],2,chi2,256
7,CBOSS_Dilation,DiatomSizeReduction,0.79085,2.78,8.99708,539,49,"[20, 40, 60, 80, 100, 120]","[True, False]",[8],2,chi2,256
8,CBOSS_Dilation,DistalPhalanxOutlineAgeGroup,0.60432,51.56169,4.36622,2254,49,"[20, 40, 60, 80, 100, 120]","[True, False]",[8],2,chi2,256
9,CBOSS_Dilation,DistalPhalanxOutlineCorrect,0.62681,22.78496,8.89745,1715,49,"[20, 40, 60, 80, 100, 120]","[True, False]",[8],2,chi2,256
10,CBOSS_Dilation,DistalPhalanxTW,0.53957,7.58397,4.41598,3234,49,"[20, 40, 60, 80, 100, 120]","[True, False]",[8],2,chi2,256
11,CBOSS_Dilation,ECG200,0.84,3.7163,2.99196,1715,49,"[20, 40, 60, 80, 100, 120]","[True, False]",[8],2,chi2,256
12,CBOSS_Dilation,ECGFiveDays,0.80488,1.50488,25.35502,637,49,"[20, 40, 60, 80, 100, 120]","[True, False]",[8],2,chi2,256
13,CBOSS_Dilation,ItalyPowerDemand,0.93003,5.39929,29.71723,392,49,"[20, 40, 60, 80, 100, 120]","[True, False]",[8],2,chi2,256
14,CBOSS_Dilation,MiddlePhalanxOutlineAgeGroup,0.47403,48.49552,5.28148,3920,49,"[20, 40, 60, 80, 100, 120]","[True, False]",[8],2,chi2,256
15,CBOSS_Dilation,MiddlePhalanxOutlineCorrect,0.68385,70.66895,9.16309,441,49,"[20, 40, 60, 80, 100, 120]","[True, False]",[8],2,chi2,256
16,CBOSS_Dilation,MiddlePhalanxTW,0.48701,28.65988,5.05478,6468,49,"[20, 40, 60, 80, 100, 120]","[True, False]",[8],2,chi2,256
17,CBOSS_Dilation,OliveOil,0.83333,66.14996,1.22915,392,49,"[20, 40, 60, 80, 100, 120]","[True, False]",[8],2,chi2,256
18,CBOSS_Dilation,Plane,1.0,4.85829,3.44187,3675,49,"[20, 40, 60, 80, 100, 120]","[True, False]",[8],2,chi2,256
19,CBOSS_Dilation,ProximalPhalanxOutlineAgeGroup,0.81463,8.04462,7.13823,1715,49,"[20, 40, 60, 80, 100, 120]","[True, False]",[8],2,chi2,256
20,CBOSS_Dilation,ProximalPhalanxOutlineCorrect,0.83849,35.92397,9.6993,2597,49,"[20, 40, 60, 80, 100, 120]","[True, False]",[8],2,chi2,256
21,CBOSS_Dilation,ProximalPhalanxTW,0.69756,16.61586,6.44799,588,49,"[20, 40, 60, 80, 100, 120]","[True, False]",[8],2,chi2,256
22,CBOSS_Dilation,SyntheticControl,0.81,9.03417,9.37835,5145,49,"[20, 40, 60, 80, 100, 120]","[True, False]",[8],2,chi2,256
23,CBOSS_Dilation,TwoLeadECG,0.70413,6.46379,31.50262,343,49,"[20, 40, 60, 80, 100, 120]","[True, False]",[8],2,chi2,256
24,CBOSS_Dilation,Wine,0.48148,19.03718,1.53405,98,49,"[20, 40, 60, 80, 100, 120]","[True, False]",[8],2,chi2,256
0,CBOSS_Dilation,ArrowHead,0.80571,7.99347,5.79119,12348,49,"[20, 40, 60, 80, 100, 120]","[True, False]",[8],4,chi2,256
1,CBOSS_Dilation,Beef,0.66667,7.28907,1.27942,8820,49,"[20, 40, 60, 80, 100, 120]","[True, False]",[8],4,chi2,256
2,CBOSS_Dilation,BeetleFly,0.8,5.74927,0.88993,10339,49,"[20, 40, 60, 80, 100, 120]","[True, False]",[8],4,chi2,256
3,CBOSS_Dilation,BirdChicken,0.8,4.27529,0.74321,9359,49,"[20, 40, 60, 80, 100, 120]","[True, False]",[8],4,chi2,256
4,CBOSS_Dilation,Car,0.76667,75.52609,2.39526,34839,49,"[20, 40, 60, 80, 100, 120]","[True, False]",[8],4,chi2,256
5,CBOSS_Dilation,CBF,0.58556,4.72816,24.81338,4067,49,"[20, 40, 60, 80, 100, 120]","[True, False]",[8],4,chi2,256
6,CBOSS_Dilation,Coffee,0.96429,4.7892,1.10402,1519,49,"[20, 40, 60, 80, 100, 120]","[True, False]",[8],4,chi2,256
7,CBOSS_Dilation,DiatomSizeReduction,0.86601,3.03745,10.86397,7399,49,"[20, 40, 60, 80, 100, 120]","[True, False]",[8],4,chi2,256
8,CBOSS_Dilation,DistalPhalanxOutlineAgeGroup,0.64029,45.14728,4.66829,13769,49,"[20, 40, 60, 80, 100, 120]","[True, False]",[8],4,chi2,256
9,CBOSS_Dilation,DistalPhalanxOutlineCorrect,0.73913,51.01567,9.64191,9457,49,"[20, 40, 60, 80, 100, 120]","[True, False]",[8],4,chi2,256
10,CBOSS_Dilation,DistalPhalanxTW,0.6259,63.49157,5.05209,8379,49,"[20, 40, 60, 80, 100, 120]","[True, False]",[8],4,chi2,256
11,CBOSS_Dilation,ECG200,0.84,9.21996,3.18932,2695,49,"[20, 40, 60, 80, 100, 120]","[True, False]",[8],4,chi2,256
12,CBOSS_Dilation,ECGFiveDays,0.99419,13.74056,25.20149,1421,49,"[20, 40, 60, 80, 100, 120]","[True, False]",[8],4,chi2,256
13,CBOSS_Dilation,ItalyPowerDemand,0.75413,6.59843,26.73494,294,49,"[20, 40, 60, 80, 100, 120]","[True, False]",[8],4,chi2,256
14,CBOSS_Dilation,MiddlePhalanxOutlineAgeGroup,0.51948,13.88852,5.54948,11760,49,"[20, 40, 60, 80, 100, 120]","[True, False]",[8],4,chi2,256
15,CBOSS_Dilation,MiddlePhalanxOutlineCorrect,0.71821,33.72287,9.76393,6566,49,"[20, 40, 60, 80, 100, 120]","[True, False]",[8],4,chi2,256
16,CBOSS_Dilation,MiddlePhalanxTW,0.51948,49.05002,5.16336,24696,49,"[20, 40, 60, 80, 100, 120]","[True, False]",[8],4,chi2,256
17,CBOSS_Dilation,OliveOil,0.86667,5.49225,1.32429,1078,49,"[20, 40, 60, 80, 100, 120]","[True, False]",[8],4,chi2,256
18,CBOSS_Dilation,Plane,1.0,7.10489,3.6635,15582,49,"[20, 40, 60, 80, 100, 120]","[True, False]",[8],4,chi2,256
19,CBOSS_Dilation,ProximalPhalanxOutlineAgeGroup,0.82439,19.24044,7.25789,11564,49,"[20, 40, 60, 80, 100, 120]","[True, False]",[8],4,chi2,256
20,CBOSS_Dilation,ProximalPhalanxOutlineCorrect,0.78351,14.74789,9.91169,5292,49,"[20, 40, 60, 80, 100, 120]","[True, False]",[8],4,chi2,256
21,CBOSS_Dilation,ProximalPhalanxTW,0.73659,28.07813,7.28617,14700,49,"[20, 40, 60, 80, 100, 120]","[True, False]",[8],4,chi2,256
22,CBOSS_Dilation,SyntheticControl,0.40667,15.58565,6.80875,20482,49,"[20, 40, 60, 80, 100, 120]","[True, False]",[8],4,chi2,256
23,CBOSS_Dilation,TwoLeadECG,0.81124,6.06746,33.31693,539,49,"[20, 40, 60, 80, 100, 120]","[True, False]",[8],4,chi2,256
24,CBOSS_Dilation,Wine,0.7037,5.76247,2.63588,98,49,"[20, 40, 60, 80, 100, 120]","[True, False]",[8],4,chi2,256
0,CBOSS_Dilation,ArrowHead,0.79429,9.68099,5.45671,539,49,"[12, 20, 30, 40, 50]","[True, False]","[4, 6]",2,chi2,256
1,CBOSS_Dilation,Beef,0.6,6.65016,1.18746,1519,49,"[12, 20, 30, 40, 50]","[True, False]","[4, 6]",2,chi2,256
2,CBOSS_Dilation,BeetleFly,0.35,4.79107,0.82845,490,49,"[12, 20, 30, 40, 50]","[True, False]","[4, 6]",2,chi2,256
3,CBOSS_Dilation,BirdChicken,0.85,3.64059,0.88427,1225,49,"[12, 20, 30, 40, 50]","[True, False]","[4, 6]",2,chi2,256
4,CBOSS_Dilation,Car,0.68333,8.63631,2.26495,2744,49,"[12, 20, 30, 40, 50]","[True, False]","[4, 6]",2,chi2,256
5,CBOSS_Dilation,CBF,0.97556,3.24764,27.06079,1274,49,"[12, 20, 30, 40, 50]","[True, False]","[4, 6]",2,chi2,256
6,CBOSS_Dilation,Coffee,0.96429,7.05118,1.08676,196,49,"[12, 20, 30, 40, 50]","[True, False]","[4, 6]",2,chi2,256
7,CBOSS_Dilation,DiatomSizeReduction,0.84967,3.19313,9.7122,343,49,"[12, 20, 30, 40, 50]","[True, False]","[4, 6]",2,chi2,256
8,CBOSS_Dilation,DistalPhalanxOutlineAgeGroup,0.64748,22.7974,4.61989,196,49,"[12, 20, 30, 40, 50]","[True, False]","[4, 6]",2,chi2,256
9,CBOSS_Dilation,DistalPhalanxOutlineCorrect,0.66667,39.54464,8.92048,882,49,"[12, 20, 30, 40, 50]","[True, False]","[4, 6]",2,chi2,256
10,CBOSS_Dilation,DistalPhalanxTW,0.55396,37.1034,4.30879,441,49,"[12, 20, 30, 40, 50]","[True, False]","[4, 6]",2,chi2,256
11,CBOSS_Dilation,ECG200,0.79,11.9266,2.98809,784,49,"[12, 20, 30, 40, 50]","[True, False]","[4, 6]",2,chi2,256
12,CBOSS_Dilation,ECGFiveDays,0.89663,4.34499,25.07419,686,49,"[12, 20, 30, 40, 50]","[True, False]","[4, 6]",2,chi2,256
13,CBOSS_Dilation,ItalyPowerDemand,0.81827,3.30868,27.80565,196,49,"[12, 20, 30, 40, 50]","[True, False]","[4, 6]",2,chi2,256
14,CBOSS_Dilation,MiddlePhalanxOutlineAgeGroup,0.44805,15.65619,4.54482,294,49,"[12, 20, 30, 40, 50]","[True, False]","[4, 6]",2,chi2,256
15,CBOSS_Dilation,MiddlePhalanxOutlineCorrect,0.59107,18.27521,8.14894,49,49,"[12, 20, 30, 40, 50]","[True, False]","[4, 6]",2,chi2,256
16,CBOSS_Dilation,MiddlePhalanxTW,0.41558,25.08609,4.8729,245,49,"[12, 20, 30, 40, 50]","[True, False]","[4, 6]",2,chi2,256
17,CBOSS_Dilation,OliveOil,0.8,22.97157,1.08977,49,49,"[12, 20, 30, 40, 50]","[True, False]","[4, 6]",2,chi2,256
18,CBOSS_Dilation,Plane,0.85714,5.82235,3.33102,1470,49,"[12, 20, 30, 40, 50]","[True, False]","[4, 6]",2,chi2,256
19,CBOSS_Dilation,ProximalPhalanxOutlineAgeGroup,0.67317,16.35759,6.46845,441,49,"[12, 20, 30, 40, 50]","[True, False]","[4, 6]",2,chi2,256
20,CBOSS_Dilation,ProximalPhalanxOutlineCorrect,0.79381,124.92046,8.7828,147,49,"[12, 20, 30, 40, 50]","[True, False]","[4, 6]",2,chi2,256
21,CBOSS_Dilation,ProximalPhalanxTW,0.74146,12.06722,6.60616,637,49,"[12, 20, 30, 40, 50]","[True, False]","[4, 6]",2,chi2,256
22,CBOSS_Dilation,SyntheticControl,0.81333,11.90098,9.29126,392,49,"[12, 20, 30, 40, 50]","[True, False]","[4, 6]",2,chi2,256
23,CBOSS_Dilation,TwoLeadECG,0.49956,5.80137,27.23849,0,49,"[12, 20, 30, 40, 50]","[True, False]","[4, 6]",2,chi2,256
24,CBOSS_Dilation,Wine,0.59259,19.95261,1.43564,0,49,"[12, 20, 30, 40, 50]","[True, False]","[4, 6]",2,chi2,256
0,CBOSS_Dilation,ArrowHead,0.76571,7.86659,5.80825,6811,49,"[12, 20, 30, 40, 50]","[True, False]","[4, 6]",4,chi2,256
1,CBOSS_Dilation,Beef,0.4,2.90467,1.14696,20629,49,"[12, 20, 30, 40, 50]","[True, False]","[4, 6]",4,chi2,256
2,CBOSS_Dilation,BeetleFly,0.55,3.3493,0.75593,5929,49,"[12, 20, 30, 40, 50]","[True, False]","[4, 6]",4,chi2,256
3,CBOSS_Dilation,BirdChicken,0.8,4.57278,0.75251,5292,49,"[12, 20, 30, 40, 50]","[True, False]","[4, 6]",4,chi2,256
4,CBOSS_Dilation,Car,0.66667,6.05494,2.24509,4949,49,"[12, 20, 30, 40, 50]","[True, False]","[4, 6]",4,chi2,256
5,CBOSS_Dilation,CBF,0.95444,4.66181,26.56289,4361,49,"[12, 20, 30, 40, 50]","[True, False]","[4, 6]",4,chi2,256
6,CBOSS_Dilation,Coffee,0.85714,6.32506,0.96642,931,49,"[12, 20, 30, 40, 50]","[True, False]","[4, 6]",4,chi2,256
7,CBOSS_Dilation,DiatomSizeReduction,0.70588,3.58471,9.49308,3626,49,"[12, 20, 30, 40, 50]","[True, False]","[4, 6]",4,chi2,256
8,CBOSS_Dilation,DistalPhalanxOutlineAgeGroup,0.69065,14.32867,4.69061,5586,49,"[12, 20, 30, 40, 50]","[True, False]","[4, 6]",4,chi2,256
9,CBOSS_Dilation,DistalPhalanxOutlineCorrect,0.64855,27.37126,9.5414,7154,49,"[12, 20, 30, 40, 50]","[True, False]","[4, 6]",4,chi2,256
10,CBOSS_Dilation,DistalPhalanxTW,0.67626,15.23112,4.84102,12250,49,"[12, 20, 30, 40, 50]","[True, False]","[4, 6]",4,chi2,256
11,CBOSS_Dilation,ECG200,0.73,3.54963,3.19006,2891,49,"[12, 20, 30, 40, 50]","[True, False]","[4, 6]",4,chi2,256
12,CBOSS_Dilation,ECGFiveDays,0.95354,4.45837,25.3374,1029,49,"[12, 20, 30, 40, 50]","[True, False]","[4, 6]",4,chi2,256
13,CBOSS_Dilation,ItalyPowerDemand,0.79397,3.81271,27.46103,539,49,"[12, 20, 30, 40, 50]","[True, False]","[4, 6]",4,chi2,256
14,CBOSS_Dilation,MiddlePhalanxOutlineAgeGroup,0.49351,21.27187,5.06766,5341,49,"[12, 20, 30, 40, 50]","[True, False]","[4, 6]",4,chi2,256
15,CBOSS_Dilation,MiddlePhalanxOutlineCorrect,0.78351,26.66925,9.61203,3626,49,"[12, 20, 30, 40, 50]","[True, False]","[4, 6]",4,chi2,256
16,CBOSS_Dilation,MiddlePhalanxTW,0.47403,6.89462,5.41469,2009,49,"[12, 20, 30, 40, 50]","[True, False]","[4, 6]",4,chi2,256
17,CBOSS_Dilation,OliveOil,0.8,4.82306,1.108,588,49,"[12, 20, 30, 40, 50]","[True, False]","[4, 6]",4,chi2,256
18,CBOSS_Dilation,Plane,1.0,9.76312,3.57924,28861,49,"[12, 20, 30, 40, 50]","[True, False]","[4, 6]",4,chi2,256
19,CBOSS_Dilation,ProximalPhalanxOutlineAgeGroup,0.83902,81.10283,7.0169,7007,49,"[12, 20, 30, 40, 50]","[True, False]","[4, 6]",4,chi2,256
20,CBOSS_Dilation,ProximalPhalanxOutlineCorrect,0.78007,37.76658,9.73618,6713,49,"[12, 20, 30, 40, 50]","[True, False]","[4, 6]",4,chi2,256
21,CBOSS_Dilation,ProximalPhalanxTW,0.6878,41.48515,6.84928,2940,49,"[12, 20, 30, 40, 50]","[True, False]","[4, 6]",4,chi2,256
22,CBOSS_Dilation,SyntheticControl,0.88,22.74032,9.04928,3087,49,"[12, 20, 30, 40, 50]","[True, False]","[4, 6]",4,chi2,256
23,CBOSS_Dilation,TwoLeadECG,0.49956,1.96593,29.48616,294,49,"[12, 20, 30, 40, 50]","[True, False]","[4, 6]",4,chi2,256
24,CBOSS_Dilation,Wine,0.59259,5.77112,1.68249,392,49,"[12, 20, 30, 40, 50]","[True, False]","[4, 6]",4,chi2,256
0,CBOSS_Dilation,ArrowHead,0.64,1.85186,5.4125,539,49,"[12, 20, 30, 40, 50]","[True, False]",[6],2,chi2,256
1,CBOSS_Dilation,Beef,0.56667,2.07761,1.03172,1470,49,"[12, 20, 30, 40, 50]","[True, False]",[6],2,chi2,256
2,CBOSS_Dilation,BeetleFly,0.65,4.5194,0.70533,1715,49,"[12, 20, 30, 40, 50]","[True, False]",[6],2,chi2,256
3,CBOSS_Dilation,BirdChicken,0.8,5.78135,0.74915,1176,49,"[12, 20, 30, 40, 50]","[True, False]",[6],2,chi2,256
4,CBOSS_Dilation,Car,0.71667,11.05611,2.00756,1911,49,"[12, 20, 30, 40, 50]","[True, False]",[6],2,chi2,256
5,CBOSS_Dilation,CBF,0.96667,2.64205,26.91141,1078,49,"[12, 20, 30, 40, 50]","[True, False]",[6],2,chi2,256
6,CBOSS_Dilation,Coffee,0.92857,4.65773,0.95757,245,49,"[12, 20, 30, 40, 50]","[True, False]",[6],2,chi2,256
7,CBOSS_Dilation,DiatomSizeReduction,0.87255,8.62722,9.36573,490,49,"[12, 20, 30, 40, 50]","[True, False]",[6],2,chi2,256
8,CBOSS_Dilation,DistalPhalanxOutlineAgeGroup,0.69784,10.83565,4.57436,1960,49,"[12, 20, 30, 40, 50]","[True, False]",[6],2,chi2,256
9,CBOSS_Dilation,DistalPhalanxOutlineCorrect,0.7029,10.77255,8.31728,1617,49,"[12, 20, 30, 40, 50]","[True, False]",[6],2,chi2,256
10,CBOSS_Dilation,DistalPhalanxTW,0.58273,7.15114,4.3891,882,49,"[12, 20, 30, 40, 50]","[True, False]",[6],2,chi2,256
11,CBOSS_Dilation,ECG200,0.76,4.52914,3.08341,1470,49,"[12, 20, 30, 40, 50]","[True, False]",[6],2,chi2,256
12,CBOSS_Dilation,ECGFiveDays,0.99535,3.33138,24.10045,588,49,"[12, 20, 30, 40, 50]","[True, False]",[6],2,chi2,256
13,CBOSS_Dilation,ItalyPowerDemand,0.82021,2.42167,27.49879,441,49,"[12, 20, 30, 40, 50]","[True, False]",[6],2,chi2,256
14,CBOSS_Dilation,MiddlePhalanxOutlineAgeGroup,0.55844,12.47725,4.79666,833,49,"[12, 20, 30, 40, 50]","[True, False]",[6],2,chi2,256
15,CBOSS_Dilation,MiddlePhalanxOutlineCorrect,0.58419,42.89355,8.5675,735,49,"[12, 20, 30, 40, 50]","[True, False]",[6],2,chi2,256
16,CBOSS_Dilation,MiddlePhalanxTW,0.48701,9.94582,4.82826,735,49,"[12, 20, 30, 40, 50]","[True, False]",[6],2,chi2,256
17,CBOSS_Dilation,OliveOil,0.76667,4.35909,1.00567,343,49,"[12, 20, 30, 40, 50]","[True, False]",[6],2,chi2,256
18,CBOSS_Dilation,Plane,0.97143,3.38919,3.29353,1372,49,"[12, 20, 30, 40, 50]","[True, False]",[6],2,chi2,256
19,CBOSS_Dilation,ProximalPhalanxOutlineAgeGroup,0.82439,47.22408,6.40386,343,49,"[12, 20, 30, 40, 50]","[True, False]",[6],2,chi2,256
20,CBOSS_Dilation,ProximalPhalanxOutlineCorrect,0.77663,9.6671,9.53834,294,49,"[12, 20, 30, 40, 50]","[True, False]",[6],2,chi2,256
21,CBOSS_Dilation,ProximalPhalanxTW,0.74146,19.96534,6.44066,343,49,"[12, 20, 30, 40, 50]","[True, False]",[6],2,chi2,256
22,CBOSS_Dilation,SyntheticControl,0.85333,15.58876,9.85002,1568,49,"[12, 20, 30, 40, 50]","[True, False]",[6],2,chi2,256
23,CBOSS_Dilation,TwoLeadECG,0.50044,4.53596,28.17478,294,49,"[12, 20, 30, 40, 50]","[True, False]",[6],2,chi2,256
24,CBOSS_Dilation,Wine,0.44444,8.45483,1.25742,49,49,"[12, 20, 30, 40, 50]","[True, False]",[6],2,chi2,256
0,CBOSS_Dilation,ArrowHead,0.78286,15.12757,5.57955,7693,49,"[12, 20, 30, 40, 50]","[True, False]",[6],4,chi2,256
1,CBOSS_Dilation,Beef,0.53333,6.1622,1.08608,1617,49,"[12, 20, 30, 40, 50]","[True, False]",[6],4,chi2,256
2,CBOSS_Dilation,BeetleFly,0.8,9.87939,0.76155,32193,49,"[12, 20, 30, 40, 50]","[True, False]",[6],4,chi2,256
3,CBOSS_Dilation,BirdChicken,0.9,10.62879,0.76281,1372,49,"[12, 20, 30, 40, 50]","[True, False]",[6],4,chi2,256
4,CBOSS_Dilation,Car,0.9,14.39009,2.20814,16856,49,"[12, 20, 30, 40, 50]","[True, False]",[6],4,chi2,256
5,CBOSS_Dilation,CBF,0.97,4.16603,26.52316,5586,49,"[12, 20, 30, 40, 50]","[True, False]",[6],4,chi2,256
6,CBOSS_Dilation,Coffee,0.82143,3.39371,0.93267,5537,49,"[12, 20, 30, 40, 50]","[True, False]",[6],4,chi2,256
7,CBOSS_Dilation,DiatomSizeReduction,0.87255,2.37599,9.03598,2940,49,"[12, 20, 30, 40, 50]","[True, False]",[6],4,chi2,256
8,CBOSS_Dilation,DistalPhalanxOutlineAgeGroup,0.65468,12.88602,4.83096,9555,49,"[12, 20, 30, 40, 50]","[True, False]",[6],4,chi2,256
9,CBOSS_Dilation,DistalPhalanxOutlineCorrect,0.73188,83.0209,8.28056,4557,49,"[12, 20, 30, 40, 50]","[True, False]",[6],4,chi2,256
10,CBOSS_Dilation,DistalPhalanxTW,0.61151,12.92907,4.7502,16611,49,"[12, 20, 30, 40, 50]","[True, False]",[6],4,chi2,256
11,CBOSS_Dilation,ECG200,0.43,10.75917,2.56266,12005,49,"[12, 20, 30, 40, 50]","[True, False]",[6],4,chi2,256
12,CBOSS_Dilation,ECGFiveDays,0.96283,2.29311,25.16041,735,49,"[12, 20, 30, 40, 50]","[True, False]",[6],4,chi2,256
13,CBOSS_Dilation,ItalyPowerDemand,0.79981,5.63685,26.04851,1323,49,"[12, 20, 30, 40, 50]","[True, False]",[6],4,chi2,256
14,CBOSS_Dilation,MiddlePhalanxOutlineAgeGroup,0.5,24.01022,5.20245,1911,49,"[12, 20, 30, 40, 50]","[True, False]",[6],4,chi2,256
15,CBOSS_Dilation,MiddlePhalanxOutlineCorrect,0.36082,60.14876,8.34334,1127,49,"[12, 20, 30, 40, 50]","[True, False]",[6],4,chi2,256
16,CBOSS_Dilation,MiddlePhalanxTW,0.55195,9.07465,5.58955,10486,49,"[12, 20, 30, 40, 50]","[True, False]",[6],4,chi2,256
17,CBOSS_Dilation,OliveOil,0.83333,5.96656,1.11098,245,49,"[12, 20, 30, 40, 50]","[True, False]",[6],4,chi2,256
18,CBOSS_Dilation,Plane,1.0,7.02395,3.55616,10241,49,"[12, 20, 30, 40, 50]","[True, False]",[6],4,chi2,256
19,CBOSS_Dilation,ProximalPhalanxOutlineAgeGroup,0.80488,9.82207,6.59164,2450,49,"[12, 20, 30, 40, 50]","[True, False]",[6],4,chi2,256
20,CBOSS_Dilation,ProximalPhalanxOutlineCorrect,0.72165,26.55021,9.91162,3528,49,"[12, 20, 30, 40, 50]","[True, False]",[6],4,chi2,256
21,CBOSS_Dilation,ProximalPhalanxTW,0.65366,24.1663,6.51677,2842,49,"[12, 20, 30, 40, 50]","[True, False]",[6],4,chi2,256
22,CBOSS_Dilation,SyntheticControl,0.92,12.58344,9.20479,16758,49,"[12, 20, 30, 40, 50]","[True, False]",[6],4,chi2,256
23,CBOSS_Dilation,TwoLeadECG,0.98683,6.45381,32.88834,784,49,"[12, 20, 30, 40, 50]","[True, False]",[6],4,chi2,256
24,CBOSS_Dilation,Wine,0.7963,22.49509,1.81762,784,49,"[12, 20, 30, 40, 50]","[True, False]",[6],4,chi2,256
0,CBOSS_Dilation,ArrowHead,0.80571,6.88465,5.70146,4704,49,"[12, 20, 30, 40, 50]","[True, False]","[6, 8]",2,chi2,256
1,CBOSS_Dilation,Beef,0.5,12.34358,0.95447,1274,49,"[12, 20, 30, 40, 50]","[True, False]","[6, 8]",2,chi2,256
2,CBOSS_Dilation,BeetleFly,0.75,5.31597,0.88339,2450,49,"[12, 20, 30, 40, 50]","[True, False]","[6, 8]",2,chi2,256
